price_paid,address,lat,lon
125500, 25 WELLINGTON AVENUE LIVERPOOL L15 0EH,53.394248,-2.934433
125250, 6 DUKES TERRACE LIVERPOOL L1 4JS,53.400651,-2.977137
125186,APARTMENT 99 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 94 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 89 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 129 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 127 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 121 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125186,APARTMENT 115 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
125000, 8 CARNOUSTIE CLOSE LIVERPOOL L12 9NE,53.427163,-2.880982
125000, 7 NORBRECK AVENUE LIVERPOOL L14 6UN,53.41147,-2.88157
125000, 52 GREYSTONE ROAD LIVERPOOL L14 6UG,53.412895,-2.882079
125000, 12 CAMPBELL DRIVE LIVERPOOL L14 7QG,53.415681,-2.882933
125000, 9 REGENT AVENUE LIVERPOOL L14 6UL,53.411509,-2.883167
125000, 3 BELFRY CLOSE LIVERPOOL L12 9NA,53.427572,-2.883229
125000, 69 CAMPBELL DRIVE LIVERPOOL L14 7QE,53.414879,-2.884827
125000, 82 BURNTHWAITE ROAD LIVERPOOL L14 1QB,53.413308,-2.899205
125000, 41 NORRIS GREEN ROAD LIVERPOOL L12 8QG,53.428678,-2.905174
125000, 4 RINGCROFT ROAD LIVERPOOL L13 5UG,53.412644,-2.905594
125000, 3 CARLAND CLOSE LIVERPOOL L10 4UN,53.464105,-2.908551
125000, 49 FIELD LANE LIVERPOOL L10 4XG,53.468706,-2.911096
125000, 144 MOSCOW DRIVE LIVERPOOL L13 7DL,53.422885,-2.917589
125000, 58 EARLSFIELD ROAD LIVERPOOL L15 5BZ,53.390769,-2.919084
125000, 32 CULME ROAD LIVERPOOL L12 7HL,53.4316,-2.920732
125000, 165 QUEENS DRIVE LIVERPOOL L13 0AD,53.43034,-2.922364
125000, 148 MUIRHEAD AVENUE LIVERPOOL L13 0AZ,53.432969,-2.922668
125000, 87 BROOKDALE ROAD LIVERPOOL L15 3JF,53.393297,-2.928286
125000, 69 AVONDALE ROAD LIVERPOOL L15 3HF,53.393286,-2.92916
125000, 76 LISBURN LANE LIVERPOOL L13 9AG,53.429577,-2.929895
125000, 49 AVONDALE ROAD LIVERPOOL L15 3HE,53.392445,-2.930011
125000, 27 BARRINGTON ROAD LIVERPOOL L15 3HP,53.392922,-2.931886
125000, 211 ALDERSON ROAD LIVERPOOL L15 1HQ,53.401604,-2.935631
125000, 55 EGERTON ROAD LIVERPOOL L15 2HN,53.396506,-2.936879
125000, 38 SALISBURY ROAD LIVERPOOL L15 1HW,53.400384,-2.93729
125000,APARTMENT 19 12 MADISON SQUARE LIVERPOOL L1 5BF,53.400594,-2.978565
125000,APARTMENT 20 5 CONCERT STREET LIVERPOOL L1 4BN,53.402925,-2.98048
125000,APARTMENT 2 11 SIR THOMAS STREET LIVERPOOL L1 6BW,53.407237,-2.985487
125000,APARTMENT 2 28 ARGYLE STREET LIVERPOOL L1 5DL,53.401972,-2.985663
125000,APARTMENT 601 31 STRAND STREET LIVERPOOL L1 8LN,53.403277,-2.990794
124995, 549 PRINCESS DRIVE LIVERPOOL L14 9NB,53.425228,-2.865701
124950, 2 ADCOTE CLOSE LIVERPOOL L14 0JB,53.414827,-2.878703
124950, 39 ASHFIELD LIVERPOOL L15 1EY,53.399907,-2.934805
124950,APARTMENT 17 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
124000, 68 VERWOOD DRIVE LIVERPOOL L12 0QY,53.451241,-2.872779
124000, 25 LEYFIELD ROAD LIVERPOOL L12 9EY,53.428401,-2.899147
124000, 53 MARLFIELD ROAD LIVERPOOL L12 8QA,53.428787,-2.906025
124000, 29 GREENBANK DRIVE LIVERPOOL L10 4UE,53.468771,-2.907474
124000, 8 DUNHAM ROAD LIVERPOOL L15 7JP,53.404777,-2.911613
124000,APARTMENT 9 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
124000,APARTMENT 26 1 CROSSHALL STREET LIVERPOOL L1 6DQ,53.408959,-2.985511
124000,APARTMENT 22 1 CROSSHALL STREET LIVERPOOL L1 6DQ,53.408959,-2.985511
123558,APARTMENT 1 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
123500, 107 ALMONDS GREEN LIVERPOOL L12 5HR,53.435638,-2.916024
123500, 10 PATTERDALE ROAD LIVERPOOL L15 5AT,53.390248,-2.925646
123500,APARTMENT 65 29 DUKE STREET LIVERPOOL L1 5AQ,53.402348,-2.983932
123050, 45 MARLFIELD ROAD LIVERPOOL L12 8QA,53.428913,-2.905858
123000, 6 IONA CLOSE LIVERPOOL L12 0BJ,53.452405,-2.873139
123000, 53 MAIDSTONE DRIVE LIVERPOOL L12 9NW,53.424134,-2.880405
123000, 228 THOMAS DRIVE LIVERPOOL L14 3LF,53.409709,-2.896886
123000, 216 THOMAS DRIVE LIVERPOOL L14 3LF,53.409468,-2.89785
123000, 38 NORRIS GREEN ROAD LIVERPOOL L12 8QQ,53.428763,-2.905381
123000, 35 FELMERSHAM AVENUE LIVERPOOL L11 3DD,53.450279,-2.925717
123000, 92 BROOKDALE ROAD LIVERPOOL L15 3JF,53.393328,-2.927999
122990,APARTMENT 73 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 68 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 63 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 6 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 47 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 42 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 37 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 29 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 24 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122990,APARTMENT 19 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
122500, 12 FINCH LEA DRIVE LIVERPOOL L14 9QN,53.424368,-2.871534
122500, 43 CORONATION DRIVE LIVERPOOL L14 7NT,53.412863,-2.886095
122500,APARTMENT 9 FORBES HOUSE SCORE LANE LIVERPOOL L16 6AN,53.404014,-2.898143
122500, 12 WINTERGREEN AVENUE LIVERPOOL L11 1AF,53.441951,-2.92343
122500, 69 ROCKBANK ROAD LIVERPOOL L13 7BG,53.423559,-2.923659
122500, 50 WESTDALE ROAD LIVERPOOL L15 4HS,53.400863,-2.924431
122500, 47 ROCKBANK ROAD LIVERPOOL L13 7BE,53.42321,-2.924864
122200,APARTMENT 14 26 CORNHILL LIVERPOOL L1 8DT,53.399479,-2.985005
122000, 29 AVINGTON CLOSE LIVERPOOL L12 4DD,53.432576,-2.893592
122000, 131 EATON ROAD LIVERPOOL L12 1LU,53.428109,-2.905671
122000, 35 ABERDALE ROAD LIVERPOOL L13 5YE,53.415949,-2.909499
122000, 26 ALEXANDRA ROAD LIVERPOOL L13 1EB,53.408552,-2.916908
122000, 88 BARRINGTON ROAD LIVERPOOL L15 3HR,53.39456,-2.929759
122000, 31 NEW HALL LANE LIVERPOOL L11 8LT,53.439571,-2.931485
122000, 55 BLANTYRE ROAD LIVERPOOL L15 3HT,53.3938,-2.931637
121500, 1 LINDISFARNE DRIVE LIVERPOOL L12 0BL,53.451496,-2.873316
121500, 30 MALVERN CRESCENT LIVERPOOL L14 6TP,53.410655,-2.874426
121500, 4 WHITEHOUSE ROAD LIVERPOOL L13 4DA,53.409271,-2.905651
121500, 103 BLANTYRE ROAD LIVERPOOL L15 3HT,53.395191,-2.93012
121000, 10 ARIES CLOSE LIVERPOOL L14 9LW,53.423517,-2.873492
121000, 2 LISLEHOLME ROAD LIVERPOOL L12 8RU,53.429369,-2.898952
121000, 51 BLANTYRE ROAD LIVERPOOL L15 3HT,53.394082,-2.931404
121000, 6 SANDOWN PARK ROAD LIVERPOOL L10 6NQ,53.485265,-2.933697
121000,APARTMENT 10 12 MADISON SQUARE LIVERPOOL L1 5BF,53.400594,-2.978565
120500,48 KILN HEY EATON ROAD LIVERPOOL L12 2AL,53.424941,-2.902644
120500, 9 ALEXANDRA ROAD LIVERPOOL L13 1EB,53.408436,-2.917345
120000, 2 MALVERN AVENUE LIVERPOOL L14 6TS,53.409897,-2.872971
120000, 16 HATFIELD CLOSE LIVERPOOL L12 0PD,53.449263,-2.874436
120000, 41 WILLOUGHBY ROAD LIVERPOOL L14 6XA,53.410079,-2.880155
120000, 56 GRANGE AVENUE NORTH LIVERPOOL L12 9LJ,53.424308,-2.881805
120000, 62 GREYSTONE ROAD LIVERPOOL L14 6UG,53.41243,-2.88239
120000, 34 RYE GROVE LIVERPOOL L12 9NF,53.428569,-2.882851
120000, 12 MUIRFIELD CLOSE LIVERPOOL L12 9LY,53.427124,-2.882925
120000, 26 GORDON DRIVE LIVERPOOL L14 7PY,53.416012,-2.885107
120000, 10 SOUTHGATE CLOSE LIVERPOOL L12 0JN,53.450656,-2.887123
120000, 20 AVINGTON CLOSE LIVERPOOL L12 4DD,53.432775,-2.893023
120000, 42 BEECHTREE ROAD LIVERPOOL L15 7LW,53.404734,-2.904429
120000, 8 GORSE AVENUE LIVERPOOL L12 5JU,53.439414,-2.90474
120000, 43 SAVILLE ROAD LIVERPOOL L13 4DJ,53.411378,-2.907117
120000, 51 LONGDOWN ROAD LIVERPOOL L10 4US,53.464441,-2.909186
120000, 31 NEWCASTLE ROAD LIVERPOOL L15 9HP,53.391029,-2.912964
120000, 57 EATON ROAD NORTH LIVERPOOL L12 7JN,53.43164,-2.913074
120000, 29 RONALDSWAY LIVERPOOL L10 0AJ,53.469577,-2.914114
120000, 81 MILL BANK LIVERPOOL L13 0BN,53.42724,-2.918866
120000, 7 KREMLIN DRIVE LIVERPOOL L13 7BU,53.423009,-2.920447
120000, 34 GUERNSEY ROAD LIVERPOOL L13 6RZ,53.419682,-2.921387
120000, 177 SHERWOODS LANE LIVERPOOL L10 1NB,53.475265,-2.922203
120000, 66 WESTDALE ROAD LIVERPOOL L15 4HS,53.40117,-2.924334
120000, 1 WANDSWORTH ROAD LIVERPOOL L11 1DR,53.443773,-2.924919
120000, 12 KARONGA ROAD LIVERPOOL L10 9LW,53.466745,-2.927887
120000, 61 BROOKDALE ROAD LIVERPOOL L15 3JE,53.392403,-2.929249
120000, 3 FALKLANDS APPROACH LIVERPOOL L11 5BS,53.444217,-2.929604
120000, 25 GRENFELL ROAD LIVERPOOL L13 9BY,53.434901,-2.931202
120000, 74 THORNYCROFT ROAD LIVERPOOL L15 0EW,53.395515,-2.934121
120000, 104 SCARISBRICK CRESCENT LIVERPOOL L11 7DW,53.44696,-2.936373
120000, 66 GRANVILLE ROAD LIVERPOOL L15 2HR,53.396888,-2.937094
120000, 131 ORIEL DRIVE LIVERPOOL L10 3JP,53.486021,-2.93962
120000, 14 WINCHESTER AVENUE LIVERPOOL L10 3JZ,53.485387,-2.941959
120000, 38 AINTREE LANE LIVERPOOL L10 2JN,53.484154,-2.947444
120000,APARTMENT 42 11 OLDHAM STREET LIVERPOOL L1 2SU,53.403012,-2.974243
120000,APARTMENT 20 37 DUKE STREET LIVERPOOL L1 5AP,53.402419,-2.983272
119950, 21 INIGO ROAD LIVERPOOL L13 6SH,53.42076,-2.911085
119950, 17 RONALDSWAY LIVERPOOL L10 0AJ,53.469202,-2.914287
119950, 1 MYSTERY CLOSE LIVERPOOL L15 0AB,53.397794,-2.929309
119800, 92 BLANTYRE ROAD LIVERPOOL L15 3HT,53.394856,-2.930185
119500,APARTMENT 16 1 CROSSHALL STREET LIVERPOOL L1 6DQ,53.408959,-2.985511
119000, 19 CAPRICORN CRESCENT LIVERPOOL L14 9LP,53.422136,-2.874761
119000, 5 RUDYARD ROAD LIVERPOOL L14 5NN,53.416371,-2.898102
118598,APARTMENT 85 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
118598,APARTMENT 84 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
118598,APARTMENT 83 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
118598,APARTMENT 82 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
118598,APARTMENT 56 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
118598,APARTMENT 176 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 173 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 168 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 134 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 133 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 132 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 131 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 111 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 110 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 109 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118598,APARTMENT 108 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
118500, 53 RUSSIAN DRIVE LIVERPOOL L13 7BS,53.422426,-2.923181
118500, 1 NORTHDALE ROAD LIVERPOOL L15 4HT,53.401481,-2.924612
118000, 2A MILTON AVENUE LIVERPOOL L14 6TG,53.411517,-2.872591
118000, 14 TOPCLIFFE GROVE LIVERPOOL L12 0QR,53.448995,-2.872677
118000, 3 LEDBURY CLOSE LIVERPOOL L12 0PT,53.454473,-2.879507
118000, 17 OAKLEY CLOSE LIVERPOOL L12 0BQ,53.450038,-2.885815
118000, 23 CHILCOTT ROAD LIVERPOOL L14 1PR,53.41425,-2.901772
118000, 88 ROSSALL ROAD LIVERPOOL L13 4DW,53.412109,-2.905716
118000, 60 LONGDOWN ROAD LIVERPOOL L10 4UT,53.463699,-2.910752
118000, 41 EATON ROAD NORTH LIVERPOOL L12 7JN,53.431396,-2.912643
118000, 204 DERBY LANE LIVERPOOL L13 6QQ,53.421016,-2.91449
118000, 34 EDGEMOOR DRIVE LIVERPOOL L10 1LP,53.469237,-2.918424
118000, 90 ROCKBANK ROAD LIVERPOOL L13 7BG,53.423743,-2.922599
118000, 124 GARMOYLE ROAD LIVERPOOL L15 5AD,53.390891,-2.925908
118000, 15 BLANTYRE ROAD LIVERPOOL L15 3HS,53.392653,-2.932345
118000, 47 SALISBURY ROAD LIVERPOOL L15 1HW,53.399943,-2.937248
117500, 35A VALIANT CLOSE LIVERPOOL L12 0SA,53.448573,-2.871103
117500, 49 WYNDHAM AVENUE LIVERPOOL L14 0LA,53.411877,-2.873117
117500, 291 PRINCESS DRIVE LIVERPOOL L12 6QG,53.431896,-2.879148
117500, 22 LICHFIELD ROAD LIVERPOOL L15 9HE,53.392812,-2.911499
117500, 107 MOSCOW DRIVE LIVERPOOL L13 7DG,53.422705,-2.919403
117500, 66 SOUTHDALE ROAD LIVERPOOL L15 4HZ,53.401035,-2.923712
117500, 577A WEST DERBY ROAD LIVERPOOL L13 8AE,53.424707,-2.932124
117000, 78 WESTFIELD AVENUE LIVERPOOL L14 6UZ,53.408899,-2.883748
117000, 86 YEW TREE LANE LIVERPOOL L12 9HL,53.427308,-2.886066
117000,APARTMENT 23 1 CROSSHALL STREET LIVERPOOL L1 6DQ,53.408959,-2.985511
116995, 74 WIMBORNE ROAD LIVERPOOL L14 8UE,53.424895,-2.864022
116500, 20 LISLEHOLME ROAD LIVERPOOL L12 8RU,53.429058,-2.898069
116500, 7 ABERDALE ROAD LIVERPOOL L13 5YE,53.415187,-2.909283
116401,APARTMENT 92 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116401,APARTMENT 78 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 53 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 48 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 4 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 30 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 22 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
116401,APARTMENT 124 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116401,APARTMENT 118 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116401,APARTMENT 105 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116401,APARTMENT 104 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116401,APARTMENT 101 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
116000, 45 THREE BUTT LANE LIVERPOOL L12 7HD,53.087127,-2.242168
116000, 44 GORDON DRIVE LIVERPOOL L14 7PY,53.415652,-2.885694
116000, 77 PEMBERTON ROAD LIVERPOOL L13 3EQ,53.4161,-2.914062
116000, 110 CLAREMONT ROAD LIVERPOOL L15 3HL,53.394784,-2.92885
116000, 28 GAINSBOROUGH ROAD LIVERPOOL L15 3HU,53.393417,-2.932723
116000, 203 ALDERSON ROAD LIVERPOOL L15 1HQ,53.401364,-2.935786
115000,10 BOWRING COURT ROBY ROAD LIVERPOOL L14 3NU,53.407719,-2.874081
115000, 50 LINDISFARNE DRIVE LIVERPOOL L12 0BH,53.451732,-2.874376
115000, 39 PARTRIDGE CLOSE LIVERPOOL L12 0SQ,53.451122,-2.87461
115000, 14 PARTRIDGE CLOSE LIVERPOOL L12 0SQ,53.450941,-2.875678
115000, 34 BALDWIN AVENUE LIVERPOOL L16 3GD,53.400961,-2.881175
115000, 157 HILARY AVENUE LIVERPOOL L14 6UP,53.41076,-2.882019
115000, 10 LISLEHOLME ROAD LIVERPOOL L12 8RU,53.428912,-2.897312
115000, 124 TOWN ROW LIVERPOOL L12 8SN,53.429199,-2.903313
115000, 35 HARTINGTON ROAD LIVERPOOL L12 8QN,53.428136,-2.903483
115000, 147 EATON ROAD LIVERPOOL L12 1LU,53.42785,-2.905093
115000, 625 QUEENS DRIVE LIVERPOOL L13 5TZ,53.416199,-2.905839
115000, 587 QUEENS DRIVE LIVERPOOL L13 5TZ,53.417544,-2.906844
115000, 92 EDGE LANE DRIVE LIVERPOOL L13 4AE,53.407763,-2.909811
115000, 50 DOMVILLE ROAD LIVERPOOL L13 4AS,53.407474,-2.909976
115000, 33 DOMVILLE ROAD LIVERPOOL L13 4AS,53.407365,-2.91166
115000, 82 ALSCOT AVENUE LIVERPOOL L10 0AL,53.469867,-2.912705
115000, 4 DORIC ROAD LIVERPOOL L13 3DS,53.416974,-2.912932
115000, 30 ACANTHUS ROAD LIVERPOOL L13 3DX,53.418124,-2.913759
115000, 38 MOSCOW DRIVE LIVERPOOL L13 7DH,53.421799,-2.923145
115000, 9 BRYONY ROAD LIVERPOOL L11 1FD,53.442901,-2.925306
115000, 1 FELMERSHAM AVENUE LIVERPOOL L11 3DD,53.450209,-2.925358
115000, 12 DUNSTAN STREET LIVERPOOL L15 4LA,53.39983,-2.928232
115000, 101 BLANTYRE ROAD LIVERPOOL L15 3HT,53.395169,-2.930115
115000, 83 GAINSBOROUGH ROAD LIVERPOOL L15 3HX,53.394773,-2.931245
115000, 45 BAGOT STREET LIVERPOOL L15 2HA,53.395951,-2.934819
115000, 74 ASHFIELD LIVERPOOL L15 1EZ,53.399486,-2.935671
115000, 88 ASHFIELD LIVERPOOL L15 1EZ,53.399203,-2.935993
115000, 6 WORCESTER DRIVE LIVERPOOL L13 9AX,53.431924,-2.936015
115000, 39 RADLEY DRIVE LIVERPOOL L10 3LG,53.486139,-2.944783
115000,APARTMENT 2 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
114995, 69 WIMBORNE ROAD LIVERPOOL L14 8UE,53.426153,-2.866476
114950, 99 GRANGE AVENUE LIVERPOOL L12 9JY,53.42352,-2.882272
114950, 97 DOVERCLIFFE ROAD LIVERPOOL L13 5YB,53.416694,-2.910662
114205,APARTMENT 177 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
114205,APARTMENT 169 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
114205,APARTMENT 164 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
114205,APARTMENT 142 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
114205,APARTMENT 119 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
114000, 18 CORONATION DRIVE LIVERPOOL L14 7NU,53.413506,-2.885193
114000, 56 FLORENTINE ROAD LIVERPOOL L13 6SD,53.421308,-2.912216
114000, 8 ALBERT ROAD LIVERPOOL L13 8DZ,53.427513,-2.935695
114000, 13 SCHOOL LANE LIVERPOOL L10 8JA,53.479466,-2.935895
113750, 30 CANTERBURY CLOSE LIVERPOOL L10 8LA,53.481503,-2.929611
113500, 3 REGENT AVENUE LIVERPOOL L14 6UL,53.411429,-2.883118
113500, 37 WALNEY ROAD LIVERPOOL L12 5EN,53.435786,-2.913334
113500, 37 WALNEY ROAD LIVERPOOL L12 5EN,53.435786,-2.913334
113500, 44 EASTDALE ROAD LIVERPOOL L15 4HW,53.400683,-2.92318
113500, 43 AVONDALE ROAD LIVERPOOL L15 3HE,53.392358,-2.930261
113000, 22 SANDY GROVE LIVERPOOL L13 0BU,53.427419,-2.921606
113000, 78 EASTDALE ROAD LIVERPOOL L15 4HW,53.401739,-2.922977
113000, 22 PARTHENON DRIVE LIVERPOOL L11 7AG,53.448971,-2.935336
113000, 4 EGERTON ROAD LIVERPOOL L15 2HW,53.395148,-2.937504
112950, 14 QUARRY ROAD LIVERPOOL L13 7DA,53.423984,-2.918541
112500, 21 EATON ROAD NORTH LIVERPOOL L12 7JN,53.431182,-2.912137
112500, 12 HALSEY CRESCENT LIVERPOOL L12 7HW,53.432323,-2.921889
112500, 43 EASTDALE ROAD LIVERPOOL L15 4HN,53.400546,-2.92333
112500, 40 WESTDALE ROAD LIVERPOOL L15 4HS,53.400698,-2.92458
112500, 20 CAVAN ROAD LIVERPOOL L11 8LP,53.437348,-2.929686
112500, 33 BROOKDALE ROAD LIVERPOOL L15 3JE,53.391835,-2.930117
112500, 47 GARMOYLE ROAD LIVERPOOL L15 3HN,53.393211,-2.93028
112500, 8 DUKES TERRACE LIVERPOOL L1 4JS,53.400651,-2.977137
112009,APARTMENT 81 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
112009,APARTMENT 76 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
112009,APARTMENT 55 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
112009,APARTMENT 50 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
112009,APARTMENT 107 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
112009,APARTMENT 102 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
112000, 18 ALUNDALE ROAD LIVERPOOL L12 9JT,53.425974,-2.881436
112000, 47 ELWICK DRIVE LIVERPOOL L11 4UW,53.447346,-2.90155
112000, 37 DENISE ROAD LIVERPOOL L10 4YH,53.467248,-2.906287
112000, 15 ROCKBANK ROAD LIVERPOOL L13 7BE,53.422825,-2.926167
112000, 266 TOWNSEND AVENUE LIVERPOOL L11 5AQ,53.447488,-2.930239
111400, 23 TORUS ROAD LIVERPOOL L13 6QL,53.420013,-2.913033
111000, 23 LINDISFARNE DRIVE LIVERPOOL L12 0BL,53.451865,-2.872754
111000, 59 MALVERN AVENUE LIVERPOOL L14 6TR,53.409515,-2.875761
111000, 1 BRIGADIER DRIVE LIVERPOOL L12 4WU,53.434598,-2.885573
111000, 44 TOLLERTON ROAD LIVERPOOL L12 7HQ,53.430937,-2.918015
111000, 49 PORTELET ROAD LIVERPOOL L13 6SE,53.419664,-2.9205
111000,APARTMENT 108 31 STRAND STREET LIVERPOOL L1 8LN,53.403277,-2.990794
110500, 11 PORTELET ROAD LIVERPOOL L13 6SE,53.419219,-2.922058
110000, 13 THREE BUTT LANE LIVERPOOL L12 7HD,53.426387,-2.784282
110000, 33 LINDISFARNE DRIVE LIVERPOOL L12 0BL,53.451576,-2.873615
110000, 164 PILCH LANE LIVERPOOL L14 0JG,53.41381,-2.875464
110000, 18 TEWKESBURY CLOSE LIVERPOOL L12 0PR,53.454974,-2.878543
110000, 8 STUART DRIVE LIVERPOOL L14 7PT,53.416103,-2.88325
110000, 50 GORDON DRIVE LIVERPOOL L14 7PY,53.415525,-2.8859
110000, 37 RUDYARD ROAD LIVERPOOL L14 5NN,53.416444,-2.896455
110000, 21 UNICORN ROAD LIVERPOOL L11 4TE,53.454635,-2.901448
110000, 225 MUIRHEAD AVENUE EAST LIVERPOOL L11 1EH,53.442328,-2.906282
110000, 48 ROSSALL ROAD LIVERPOOL L13 4DW,53.41165,-2.907211
110000, 55 LINGMELL ROAD LIVERPOOL L12 5JL,53.437811,-2.908783
110000, 133 EDGE LANE DRIVE LIVERPOOL L13 4AD,53.407731,-2.908959
110000, 54 MARLDON ROAD LIVERPOOL L12 5EZ,53.436952,-2.910269
110000, 55 BROAD GREEN ROAD LIVERPOOL L13 5SD,53.411981,-2.910855
110000, 23 CHARLTON ROAD LIVERPOOL L13 4AP,53.407001,-2.912036
110000, 26 LONGDOWN ROAD LIVERPOOL L10 4UT,53.463531,-2.912243
110000, 71 FLORENTINE ROAD LIVERPOOL L13 6SD,53.421081,-2.912396
110000, 14 EATON ROAD NORTH LIVERPOOL L12 7JW,53.431593,-2.912994
110000, 16 CORONA ROAD LIVERPOOL L13 6SA,53.420672,-2.913409
110000, 32 ACANTHUS ROAD LIVERPOOL L13 3DX,53.418081,-2.913611
110000, 36 IONIC ROAD LIVERPOOL L13 3DU,53.417816,-2.914004
110000, 53 MILL BANK LIVERPOOL L13 0BN,53.42698,-2.920948
110000, 87 RUSSIAN DRIVE LIVERPOOL L13 7BS,53.422932,-2.921289
110000, 58 LONG LANE LIVERPOOL L15 4HF,53.402281,-2.921624
110000, 150 RATHBONE ROAD LIVERPOOL L15 4HH,53.40398,-2.923353
110000, 58 SOUTHDALE ROAD LIVERPOOL L15 4HZ,53.40089,-2.923769
110000, 18 RUSSIAN DRIVE LIVERPOOL L13 7BT,53.421865,-2.925119
110000, 101 QUEENS DRIVE LIVERPOOL L13 0AB,53.433913,-2.926286
110000, 3 HARRISMITH ROAD LIVERPOOL L10 9LP,53.465586,-2.927623
110000, 54 QUEENS DRIVE LIVERPOOL L13 0AJ,53.434859,-2.929358
110000, 33 FERNDALE ROAD LIVERPOOL L15 3JY,53.391468,-2.929707
110000, 9 BROOKDALE ROAD LIVERPOOL L15 3JE,53.391341,-2.930723
110000, 66 MAIDEN LANE LIVERPOOL L13 9AW,53.431894,-2.932818
